,correct,predicted
388,17489,19433.10483234237
389,12300,16456.84287434879
390,14450,14604.052925029802
391,12000,12723.931627949089
392,8800,3255.048482169994
393,6800,8776.639365227733
394,4890,4525.062001718883
395,30950,30867.732704992588
396,10200,11331.134462174763
397,28860,27257.635395187113
398,48250,53609.79723034877
399,12300,22980.139585230845
400,12000,12877.925091824149
401,12450,12753.517140566826
402,10999,11791.480542091318
403,21950,24387.522350055617
404,8880,12458.8470380933
405,5800,2639.0695489346617
406,12490,10634.562952983972
407,39900,38569.45081174392
408,10248,11943.368872110463
409,5900,4284.464921558489
410,13000,13762.069001262355
411,7985,9947.196328152128
412,10499,12561.046886575175
413,8950,10016.192818605712
414,13750,17121.090592913974
415,5999,6521.260913125252
416,6400,6703.762596671857
417,11480,14061.830459800747
418,7350,5013.679748023818
419,4350,-365.2618745869804
420,10998,13557.412341503199
421,9790,10332.078950416413
422,56990,44517.94759930845
423,14580,14863.449419140923
424,15890,13687.088799382322
425,11850,12882.98355071906
426,18581,20104.87769647965
427,5399,399.6878657532943
428,9150,10197.87417004833
429,25890,24169.218394540738
430,14900,19865.64869846475
431,8480,6401.927754809514
432,32977,44608.62729362525
433,5780,4316.617446933647
434,5980,5007.672863946136
435,7400,7790.859057258474
436,7800,6086.763428961516
437,12950,14609.017889005863
438,44870,39130.849729742054
439,48490,48645.54384374719
440,16414,17022.34560177024
441,15450,18556.242294882293
442,12490,14268.021164407002
443,67480,76281.52544242477
444,7939,8091.725936109722
445,14450,23075.694742463005
446,19990,18562.42117815065
447,4550,2029.8376369182788
448,9960,12569.786134458924
449,22480,26618.071562666355
450,8220,8346.958433890906
451,3250,2140.4106981332043
452,9750,9393.177005805543
453,13600,15037.579083622633
454,5480,1457.7694096812484
455,27479,30355.3250761858
456,5900,3941.661673908351
457,69980,54189.60360935539
458,5400,5509.432707273012
459,6800,6859.140242483847
460,19500,20101.002656739518
461,6500,7019.065932845706
462,11330,14068.37099604909
463,29499,25984.77292060248
464,16490,17056.066120669417
465,6900,4507.94601764361
466,4290,-916.0536484121512
467,6800,3602.905579001501
468,17367,16516.97714592679
469,17990,19638.56051158956
470,9950,10839.794097048485
471,7480,8573.375243823211
472,10490,11335.145737389805
473,18750,19118.627646338464
474,3900,342.06560035220355
475,13250,13818.33191186888
476,18190,21092.37716167394
477,19990,18158.569047093984
478,5500,1936.7862616975763
479,6999,7087.756859970976
480,7999,10474.43518787461
481,7100,7317.514098503167
482,11995,18007.166942686526
483,7690,7606.9648480025335
484,12800,9742.810141867838
485,5990,10363.740529120678
486,8999,8173.181727390309
487,11791,13447.53706812053
488,7780,7720.045909927467
489,17490,19631.713918995672
490,16650,16067.706872672297
491,10590,13012.420069977386
492,21450,24134.441733520325
493,5850,4148.828866893633
494,6690,6124.342015290087
495,4200,740.9537943681626
496,6990,2609.221208888641
497,10489,11565.734594931697
498,7700,7740.295245182548
499,8655,10935.077283321778
500,26950,30540.393901456187
